,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,obj
8968,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,24,6,15,7,16,28,16,20,20,24,557.6833624060484
8969,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,10,28,9,29,17,10,12,25,20,17,451.2937296711468
8970,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,17,19,25,25,35,12,32,10,35,20,3420.147477262012
8971,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22,11,7,25,5,8,7,7,7,23,308.4646621611683
8972,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,15,22,16,12,33,23,7,26,30,25,14087.835006800175
8973,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,20,8,32,22,14,13,11,19,5,25,3246.067721256859
8974,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,32,13,32,20,29,20,35,7,23,6,380.8785859743531
8975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,16,17,35,32,11,6,26,26,22,22,455.1801526105928
8976,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,27,11,18,15,28,9,12,17,11,33,6027.995012151707
8977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20,13,19,17,29,10,11,31,25,6,382.2208621978883
8978,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29,32,30,6,23,8,30,17,14,26,19584.21476950793
8979,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,21,35,5,16,31,11,28,34,27,20,487.30014579057587
8980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,22,22,16,33,7,29,28,26,10,17072.325021813493
8981,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,35,16,35,9,16,5,30,8,6,8779.414496748
8982,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,26,22,25,18,12,21,10,23,13,27,442.1396483313516
8983,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,25,22,24,7,14,8,30,19,29,16,799.3794868005765
8984,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,35,8,11,8,13,9,9,32,25,23,432.3833051111433
8985,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,32,11,31,8,13,30,9,35,25,30,3487.233589576504
8986,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,25,16,9,32,27,9,25,35,33,10,3113.2211525831462
8987,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,22,19,33,6,25,34,19,15,17,9,6148.902744496005
8988,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,34,26,29,32,28,33,27,17,30,6,11485.598364565316
8989,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,33,20,11,31,20,12,20,6,14,9,377.10268682253945
8990,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,28,9,10,14,18,19,31,11,12,29,6057.256556599821
8991,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,31,10,21,17,27,13,35,5,24,25,566.6959297419222
8992,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25,6,25,5,9,15,21,9,20,27,8850.681555414605
8993,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,22,27,19,33,27,20,21,20,28,20,456.1905397636018
8994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,30,34,14,7,23,28,35,23,34,546.1423589752202
8995,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,21,27,7,6,29,7,7,31,7,18,424.7549468572846
8996,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,31,13,25,26,18,24,21,5,27,29,11405.113443785836
8997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20,33,23,6,13,32,33,34,7,5,16893.021086960674
8998,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,24,7,33,25,23,19,18,13,33,23,14221.998557092242
8999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,19,20,27,15,25,28,32,10,13,34,14251.286864807855
9000,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,9,7,6,26,26,7,10,27,13,32,439.85188532437996
9001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,27,11,20,32,33,15,18,34,13,459.23596586642054
9002,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17,34,25,27,28,26,27,8,6,29,348.4986720900298
9003,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,27,21,15,9,35,32,29,20,20,21,5999.684519242293
9004,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,20,23,29,18,6,16,6,18,25,26,527.9892525917923
9005,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,22,20,35,28,17,32,17,35,13,15,3115.295764003422
9006,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14,10,33,17,30,22,8,19,6,12,3251.670555676395
9007,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19,18,13,14,30,7,24,29,7,23,407.2605216202272
9008,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,28,9,11,6,11,30,34,11,33,23,559.1761473245247
9009,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5,21,10,19,32,30,29,21,11,20,6244.488837027459
9010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16,27,12,10,10,20,23,25,20,27,22260.789718054817
9011,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,35,21,17,35,17,16,35,10,16,25055.88129335851
9012,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,19,20,14,31,27,8,32,28,24,32,3380.8986130000667
9013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,34,29,16,29,33,19,14,26,35,29,19559.97693998312
9014,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,27,18,27,23,17,34,31,8,17,11,16992.855033668628
9015,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,13,18,8,15,29,18,9,8,25,14,296.59807289259595
9016,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,19,20,22,29,24,14,32,34,29,21,570.2788716464523
9017,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,27,14,24,23,20,16,33,9,25,8,11444.221094510918
9018,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,18,19,12,8,22,17,11,34,25,32,447.820625223079
9019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22,17,32,7,34,35,18,6,10,33,14177.80346505102
9020,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27,14,11,11,16,32,22,18,29,16,16829.580449408953
9021,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,8,13,33,23,9,29,5,34,32,34,497.67435267626115
9022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35,20,33,18,35,6,23,10,23,7,16879.6973475742
9023,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,25,24,24,29,26,5,16,30,12,33,633.5330020261715
9024,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6,15,30,17,30,28,16,12,29,20,8917.178058677007
9025,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,20,23,22,6,27,22,22,13,27,27,8564.424641124737
9026,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,23,15,33,19,21,10,12,29,11,21,440.41990216720546
9027,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,21,25,10,7,19,23,11,22,18,14,428.1819043756009
9028,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9,22,16,21,24,17,33,25,20,33,5880.859224284778
9029,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,9,21,20,9,19,35,19,11,23,10,345.90081512090126
9030,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,26,24,9,15,16,9,23,9,27,6126.953133173713
9031,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,22,6,16,7,17,9,27,33,35,15,613.989517337929
9032,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32,33,10,20,23,19,22,19,32,5,16831.841672892628
9033,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,19,34,6,8,26,30,6,16,25,11,535.1216645018665
9034,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,19,20,8,12,21,15,33,14,30,463.3920495745656
9035,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5,25,8,27,28,32,12,28,11,18,11368.723466059395
9036,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,10,18,23,7,25,35,33,11,8,7,438.6782719382285
9037,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13,17,16,19,27,18,22,8,30,10,14161.847164881696
9038,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14,24,30,9,13,12,16,11,8,14,19504.196358686728
9039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9,21,28,20,32,31,6,7,27,11,25032.177253641574
9040,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,25,7,23,22,6,13,12,6,5,7,297.3367890174816
9041,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35,5,18,30,13,17,33,15,15,16,22243.71326515983
9042,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,5,15,7,18,8,27,12,6,25,33,428.71391411577065
9043,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,35,17,21,34,24,7,16,16,19,8,11719.520620047053
9044,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29,24,35,26,27,19,31,10,33,18,25170.71520676306
9045,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,34,8,8,11,23,29,30,26,19,11,480.15813914521334
9046,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,21,35,17,24,13,20,25,6,32,29,3345.9198949672973
9047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15,31,29,17,16,35,13,26,24,5,16944.142890824125
9048,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,7,33,20,6,28,30,23,29,27,29,11420.065279269525
9049,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,26,20,22,30,14,35,33,10,13,26,670.4897636152739
9050,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,12,7,14,32,28,35,9,7,32,31,8750.906930579535
9051,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,34,22,22,30,32,34,16,24,20,18,510.64569873487756
9052,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,21,22,6,35,15,24,32,30,14,7,496.58917861846305
9053,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,30,33,5,32,24,35,7,16,11,26,11398.431890289268
9054,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,25,19,21,10,7,33,16,11,18,20,426.92171260662826
9055,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7,28,9,11,9,7,32,6,26,30,538.8305904772537
9056,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,22,28,18,12,17,32,13,20,8,29,3369.3764813785065
9057,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,20,5,18,16,35,8,31,28,32,16,3313.737223459403
9058,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30,7,31,32,27,28,12,24,11,13,11445.79469038907
9059,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,27,31,28,30,34,6,16,6,28,32,8803.183264022053
9060,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,33,19,25,14,14,10,15,35,20,13,11495.350553469769
9061,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,19,15,25,14,15,18,8,24,26,34,468.1158723140421
9062,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19,30,32,14,18,32,16,34,35,8,14345.723099163493
9063,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,29,24,20,13,29,34,31,11,23,7,8816.236322434179
9064,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,11,12,26,17,27,33,35,34,9,5,482.54055241446576
9065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29,17,14,22,10,33,34,35,11,19,16832.646058443963
9066,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,13,34,11,10,7,18,8,29,6,9,487.75439938521924
9067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,12,8,5,5,17,19,16,10,32,27760.0
9068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,32,8,14,23,13,32,29,34,25,27760.0
9069,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,19,9,26,20,8,22,21,30,5,7,499.35511233027563
9070,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,10,28,9,11,7,25,16,13,9,22,391.53760388243006
9071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,22,24,7,23,7,26,19,17,18,27760.0
9072,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,16,29,5,8,11,10,18,26,15,11,490.5500034847877
9073,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,16,32,20,32,24,10,8,32,10,26,14031.009348474905
9074,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,31,25,9,21,13,11,28,14,15,20,3302.7439142363155
9075,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,19,20,26,28,11,15,30,23,24,10,427.4370794239752
9076,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,8,25,20,18,15,18,20,17,32,30,3250.6187231437943
9077,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30,7,28,27,10,29,19,35,13,18,421.1622858818497
9078,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25,5,18,35,29,27,35,18,9,18,449.9471946495395
9079,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12,32,24,29,24,10,15,18,22,27,11633.311442461436
9080,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,30,31,15,20,12,24,23,23,12,19,19579.810195883576
9081,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,17,14,35,23,13,21,28,28,34,11,3239.7560208336286
9082,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,35,34,28,6,19,22,7,18,25,25,11461.950648492148
9083,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,25,9,30,25,5,32,26,13,26,9,3402.555530622819
9084,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,16,25,7,22,20,5,10,28,27,7,732.9618382657551
9085,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5,9,35,34,16,19,11,32,31,31,16832.00176903144
9086,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,13,16,35,24,31,18,30,11,8,21,447.56210580963307
9087,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,6,9,21,30,30,23,32,31,21,19,6158.796457064761
9088,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,26,26,8,12,12,9,7,12,23,29,333.51883672190286
9089,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5,18,6,33,14,21,22,34,26,23,670.3259751655257
9090,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,20,19,29,13,16,9,29,5,21,26,518.6750986512181
9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,30,16,16,5,26,34,18,10,6,27760.0
9092,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,27,18,20,24,33,28,26,34,6,32,16779.549793736107
9093,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,10,22,15,34,14,28,20,13,6,21,389.691032671991
9094,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,20,18,32,23,5,31,27,34,17,11,8652.720744114105
9095,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13,30,18,33,22,30,8,18,24,24,481.39830916811525
9096,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,35,25,8,14,15,14,17,30,26,32,8661.99362738579
9097,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30,20,10,11,24,22,29,12,13,28,22243.71326515983
9098,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,32,20,19,12,12,19,8,7,27,33,3399.903820745582
9099,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,35,24,27,31,11,14,24,14,22,22,3201.2513983358494
9100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,33,12,23,28,28,16,10,33,31,18,8660.526421264061
9101,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,6,25,22,11,24,9,27,32,29,5,5991.033377623716
9102,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,35,14,32,29,25,27,31,11,7,6,5926.314471606372
9103,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23,6,29,12,10,19,24,6,30,6,9227.652779392141
9104,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5,26,18,33,23,35,35,32,11,5,11486.043965857341
9105,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15,29,31,34,27,17,35,14,19,34,463.15475459934476
9106,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,33,13,7,16,16,29,17,20,34,16,491.4294754049233
9107,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,30,32,27,32,24,10,7,23,7,18,8594.92943263319
9108,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,29,15,24,14,12,5,15,27,14,14,570.7595286085023
9109,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,28,29,19,9,17,24,19,31,14,9,720.4556813457892
9110,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,26,25,8,8,23,34,11,9,19,30,491.41847309206514
9111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6,6,29,22,10,31,12,29,31,17,8673.09569533231
9112,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,35,25,16,28,17,30,31,21,16,20,8739.819295420028
9113,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18,27,10,30,35,18,10,27,21,35,8799.187316405752
9114,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,27,11,25,7,35,9,8,8,25,27,420.92668292112717
9115,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,32,19,31,17,24,11,12,33,34,27,740.6728706187059
9116,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11,26,35,15,32,15,9,23,26,9,11545.264256797736
9117,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35,31,6,21,10,25,8,28,24,35,472.2423389033015
9118,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,25,21,30,20,33,15,6,33,22,28,596.4218390606469
9119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13,34,24,26,18,33,16,13,25,8,16946.957625865827
9120,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,31,19,23,32,29,35,11,29,11,306.1744358034649
9121,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,29,22,6,19,27,24,16,32,6,28,678.5605711071414
9122,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,21,14,33,10,25,6,9,25,22,34,400.91116972295663
9123,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,25,9,35,35,28,26,21,34,26,23,8669.025357922916
9124,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,30,32,20,6,21,34,10,23,26,17109.45349680307
9125,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,34,23,12,17,10,30,21,35,23,18,3166.1700024724914
9126,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,26,22,7,13,7,15,15,17,10,14,511.26047083085643
9127,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,30,17,6,29,27,28,34,10,28,8,11379.290018631767
9128,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,7,9,12,21,23,28,15,22,13,25000.662574427242
9129,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,10,12,34,22,10,29,32,14,14,18,411.94691971538236
9130,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,13,23,8,14,34,28,24,35,26,14,694.2918204761496
9131,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,27,27,17,16,22,9,18,17,7,18,517.3683702687224
9132,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,33,26,6,16,23,21,19,27,23,14,6026.914345939103
9133,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10,26,33,5,33,14,23,15,12,25,11404.059693159139
9134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26,12,12,30,34,17,6,31,25,30,506.50239358563886
9135,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,15,16,15,12,32,5,21,10,8,31,3261.2866008562573
9136,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,20,25,31,17,24,30,13,32,35,35,16809.653301867358
9137,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,12,10,35,15,33,33,7,8,9,35,448.908165502468
9138,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23,16,6,22,9,10,31,5,8,13,5964.327091605682
9139,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,14,8,15,33,27,24,8,5,22,26,425.78859259481976
9140,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,11,24,23,30,6,32,7,16,24,22,513.4680693610272
9141,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6,27,13,5,11,14,27,20,28,35,614.2443321676909
9142,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,6,16,33,14,31,33,25,17,18,27,8896.687030681489
9143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24,11,9,11,31,20,28,25,22,9,24999.38079669249
9144,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,30,32,17,19,8,27,35,13,23,16,466.15325695903476
9145,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,35,26,13,35,26,23,8,29,30,30,5953.0156297771655
9146,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8,25,25,31,13,16,21,16,19,12,8580.318263195017
9147,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,27,9,25,11,19,17,19,10,12,31,514.2671330362091
9148,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,19,22,16,11,29,9,18,30,9,28,5961.3637743869585
9149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33,32,29,6,33,15,17,15,18,32,16908.77335210662
9150,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,26,19,11,13,20,8,21,17,30,22,5825.733169627016
9151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,25,12,7,32,29,26,33,35,13,27760.0
9152,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,25,7,13,12,8,17,31,35,24,5,5978.424958640086
9153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16,25,31,33,31,34,27,14,5,22,430.19994043798613
9154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,9,34,18,27,34,15,7,33,27,346.420167640464
9155,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,12,16,30,34,22,31,35,6,19,25021.510449064164
9156,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,23,35,12,8,8,8,12,5,12,20,551.8027358787997
9157,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,19,26,21,11,25,15,6,22,22,16914.367038188895
9158,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10,19,22,35,18,29,25,26,20,16,22267.886338965345
9159,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17,6,34,6,32,14,10,34,23,26,8662.599829772207
9160,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,21,14,19,29,22,18,33,24,26,11,448.5282490597698
9161,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,35,19,14,9,34,17,34,31,8,25,6024.106406879033
9162,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30,7,22,21,6,20,14,15,22,23,16858.840429332387
9163,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18,24,30,33,32,18,13,20,19,17,8649.155387878016
